"user_id";"event_type";"event_key";"event_text";"timestamp (ISO)"
"5";"key_released";"space";" ";"2017-06-18T18:45:54"
"5";"key_pressed";"87";"wi";"2017-06-18T18:45:55"
"5";"key_released";"87";"wi";"2017-06-18T18:45:55"
"5";"key_pressed";"73";"r";"2017-06-18T18:45:55"
"5";"key_released";"73";"r";"2017-06-18T18:45:55"
"5";"key_pressed";"82";" ";"2017-06-18T18:45:55"
"5";"key_released";"82";" ";"2017-06-18T18:45:55"
"5";"key_pressed";"69";"e";"2017-06-18T18:45:56"
"5";"key_released";"69";"e";"2017-06-18T18:45:56"
"5";"key_pressed";"83";"s";"2017-06-18T18:45:56"
"5";"key_released";"83";"s";"2017-06-18T18:45:56"
"5";"key_pressed";"69";"en";"2017-06-18T18:45:56"
"5";"key_released";"69";"en";"2017-06-18T18:45:56"
"5";"key_pressed";"space";" ";"2017-06-18T18:45:56"
"5";"word_typed";"space";" ";"2017-06-18T18:45:56"
"5";"key_released";"space";" ";"2017-06-18T18:45:56"
"5";"key_pressed";"90";"z";"2017-06-18T18:45:57"
"5";"key_released";"90";"z";"2017-06-18T18:45:57"
"5";"key_pressed";"85";"u";"2017-06-18T18:45:57"
"5";"key_released";"85";"u";"2017-06-18T18:45:57"
"5";"key_pressed";"space";" ";"2017-06-18T18:45:57"
"5";"word_typed";"space";" ";"2017-06-18T18:45:57"
"5";"key_released";"space";" ";"2017-06-18T18:45:57"
"5";"key_pressed";"86";"vi";"2017-06-18T18:45:57"
"5";"key_released";"86";"vi";"2017-06-18T18:45:57"
"5";"key_pressed";"69";"el";"2017-06-18T18:45:57"
"5";"key_released";"69";"el";"2017-06-18T18:45:57"
"5";"key_pressed";"space";" ";"2017-06-18T18:45:57"
"5";"word_typed";"space";" ";"2017-06-18T18:45:57"
"5";"key_released";"space";" ";"2017-06-18T18:45:57"
"5";"key_pressed";"70";"F";"2017-06-18T18:45:58"
"5";"key_released";"70";"F";"2017-06-18T18:45:58"
"5";"key_pressed";"76";"le";"2017-06-18T18:45:58"
"5";"key_released";"76";"le";"2017-06-18T18:45:58"
"5";"key_pressed";"73";"is";"2017-06-18T18:45:58"
"5";"key_released";"73";"is";"2017-06-18T18:45:58"
"5";"key_pressed";"83";"ch";"2017-06-18T18:45:58"
"5";"key_released";"83";"ch";"2017-06-18T18:45:58"
"5";"key_pressed";"space";" ";"2017-06-18T18:45:59"
"5";"word_typed";"space";" ";"2017-06-18T18:45:59"
"5";"key_released";"space";" ";"2017-06-18T18:45:59"
"5";"key_pressed";"73";"i";"2017-06-18T18:45:59"
"5";"key_released";"73";"i";"2017-06-18T18:45:59"
"5";"key_pressed";"83";"s";"2017-06-18T18:45:59"
"5";"key_released";"83";"s";"2017-06-18T18:45:59"
"5";"key_pressed";"83";"s";"2017-06-18T18:45:59"
"5";"key_released";"83";"s";"2017-06-18T18:45:59"
"5";"key_pressed";"space";" ";"2017-06-18T18:45:59"
