"user_id";"presented_sentence";"transcribed_sentence";"text_input_technique";"total_time (ms)";"wpm";"timestamp (ISO)"
"4";"wo rennst du bloß rein";"wo rennst du bloß rein";"S";"4631";"59.598358885769805";"2017-06-18T18:39:08"
"4";"Die Leute mögen dich ich mag dich auch";"die Leute ömgen dich ich mag dich auch";"C";"17200";"27.209302325581397";"2017-06-18T18:39:30"
"4";"ich hab den Bus verpasst";"ich hab den Bus vsrpvasst";"C";"10902";"28.618602091359385";"2017-06-18T18:39:43"
"4";"ich hab den Bus verpasst";"ich hab den Bus varepg";"C";"7569";"36.464526357510906";"2017-06-18T18:39:52"
"4";"der hat nen Hut aber ich nicht";"der ahat nen Hut aber ich nicht";"C";"9600";"40.0";"2017-06-18T18:40:03"
"4";"wo rennst du bloß rein";"wo ersnt du bloß rein";"C";"8278";"31.891761294998787";"2017-06-18T18:40:13"
"4";"geh nun zum Auto es ist kalt hier";"Geh nun zum Auto es ist kalt hier";"C";"12795";"31.887456037514657";"2017-06-18T18:40:27"
"4";"leider hab ich keine Zeit";"leider hab ich keine Zeit";"C";"10330";"30.20329138431752";"2017-06-18T18:40:41"
"4";"der Junge weiß echt nicht was er tut";"der UJEGN weiß hcet nicht was er tut";"C";"14431";"30.76709860716513";"2017-06-18T18:40:56"
"4";"der Mann ging im Herbst mal allein spazieren";"der Mann ging im Herbst mal aieln spazieern";"C";"17188";"30.719106353269726";"2017-06-18T18:41:15"
"4";"ich mag ein Eis es ist heiß hier";"ich mag ein Eis es ist heiß hier";"C";"9013";"43.93653611450128";"2017-06-18T18:41:25"
"4";"das Spiel ist gut schieß nen Punkt";"das Spiel";"C";"4849";"24.747370591874613";"2017-06-18T18:41:31"
"4";"ich mag ein Eis es ist heiß hier";"ich mag ein Eis es ist heiß hier";"C";"9296";"42.598967297762485";"2017-06-18T18:41:43"
"4";"wo rennst du bloß rein";"wo rennst du bloß rein";"C";"7586";"36.382810440284736";"2017-06-18T18:41:52"
"4";"mein Hund hat dich extrem lieb";"mein Hund hat dich extrem lieb";"C";"10351";"35.93855666119215";"2017-06-18T18:42:04"
"4";"wir essen zu viel Fleisch iss Gemüse";"wir essen zu viel lsfeu chi iss GMEÜS";"C";"15804";"28.85345482156416";"2017-06-18T18:42:21"
"4";"der Mann ging im Herbst mal allein spazieren";"der Mann ging im Herbst mal allein spazieern";"C";"11312";"47.73691654879774";"2017-06-18T18:42:34"
"4";"es war ein Mann ich sehe ihn nicht.";"es war ein Mann ich sehe ihn nicht";"C";"9911";"42.377156694581785";"2017-06-18T18:42:45"
"4";"der Junge weiß echt nicht was er tut";"der Junge weiß echt nicht was er tut";"C";"11693";"37.97143590182161";"2017-06-18T18:42:58"
"4";"mein Hund hat dich extrem lieb";"mein Hund hat dich tmxed lieb";"C";"11232";"32.05128205128206";"2017-06-18T18:43:11"
"4";"leider hab ich keine Zeit";"leider hab ich keine tozei";"C";"7520";"43.08510638297872";"2017-06-18T18:43:20"
"4";"der hat nen Hut aber ich nicht";"der hat nen Hut erb ich nicht";"C";"8943";"40.25494800402549";"2017-06-18T18:43:30"
"4";"Die Leute mögen dich ich mag dich auch";"die Leute mögen dich ich amag dich auch";"C";"13654";"35.15453347004541";"2017-06-18T18:43:47"
"4";"es war ein Mann ich sehe ihn nicht.";"es war ein Mann ich sehe ihn nicht";"C";"10612";"39.577836411609496";"2017-06-18T18:43:59"
"4";"das Spiel ist gut schieß nen Punkt";"das Spiel ist gut hßsc nen Punkt";"C";"10840";"36.53136531365313";"2017-06-18T18:44:11"
"4";"geh nun zum Auto es ist kalt hier";"Geh nun zum AUtpo es ist kalt hier";"C";"10062";"41.741204531902206";"2017-06-18T18:44:22"
"4";"wir essen zu viel Fleisch iss Gemüse";"wir essen zu viel Fleisch iss Gemüse";"C";"10762";"41.256272068388775";"2017-06-18T18:44:35"
